date,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2015-03-05,81.150002,154.470001,81.510002,29.299999,104.730003,78.319998,105.029999,25.82,190.080002,115.910004,161.179993,33.73,102.519997,62.0,42.400002,99.110001,167.570007,57.98,43.110001,98.459999,34.470001,84.629997,34.0,107.599998,114.790001,120.790001,274.130005,48.919998,83.57,86.739998
2015-03-06,80.309998,153.119995,80.059998,28.93,103.550003,78.139994,103.82,25.42,186.910004,114.449997,158.5,33.189999,100.110001,60.889999,41.52,97.129997,164.360001,56.84,42.360001,96.910004,33.970001,82.660004,33.48,105.800003,112.879997,119.43,269.339996,48.290001,82.589996,85.629997
2015-03-09,80.510002,154.75,80.809998,29.360001,103.949997,78.57,105.260002,25.639999,187.929993,115.25,160.770004,32.720001,100.660004,61.5,41.389999,97.709999,166.369995,57.259998,42.849998,97.43,34.029999,83.089996,33.349998,106.720001,114.900002,121.75,271.420013,48.23,82.879997,85.160004
2015-03-10,79.110001,152.419998,79.910004,28.66,102.910004,78.769993,103.089996,25.17,182.710007,112.559998,157.809998,31.700001,99.529999,59.959999,40.689999,96.290001,162.259995,56.580002,42.029999,96.510002,33.779999,81.540001,32.779999,104.730003,112.459999,117.400002,265.200012,47.509998,82.07,84.260002
2015-03-11,79.449997,151.169998,79.699997,28.26,103.540001,79.290001,102.889999,25.190001,184.179993,113.07,156.800003,32.330002,98.32,60.240002,40.099998,94.959999,161.729996,56.060001,41.98,95.339996,33.630001,81.389999,32.619999,105.669998,112.720001,118.339996,264.75,47.68,80.690002,84.019997
2015-03-12,81.559998,152.039993,80.190002,28.24,102.419998,80.400001,107.169998,25.4,189.949997,116.099998,157.979996,30.799999,99.830002,61.369999,40.57,96.25,164.470001,56.169998,41.02,97.040001,34.0,82.089996,33.130001,107.830002,114.879997,121.239998,269.579987,48.73,81.900002,84.220001
2015-03-13,80.599998,151.570007,79.230003,27.940001,101.620003,80.499997,106.440002,25.040001,189.339996,114.82,154.279999,30.93,99.209999,61.0,39.91,96.349998,162.740005,56.200001,41.380001,95.809998,34.0,81.830002,32.759998,106.720001,115.25,118.739998,265.029999,48.84,81.900002,83.870003
2015-03-16,81.5,153.669998,79.970001,28.299999,103.129997,77.069994,107.370003,25.450001,191.899994,116.5,157.080002,30.83,101.059998,61.849998,40.290001,97.150002,166.210007,57.119999,41.560001,96.440002,34.439999,83.559998,33.060001,108.93,118.519997,120.07,269.019989,49.27,83.290001,84.760002
2015-03-17,81.059998,154.509995,78.449997,28.15,103.169998,74.680001,106.959999,25.309999,190.570007,115.580002,156.960007,30.59,99.889999,61.610001,40.509998,96.169998,164.229996,56.470001,41.700001,96.540001,34.169998,82.849998,32.900002,108.75,117.599998,119.860001,264.5,48.950001,82.620003,84.080002
2015-03-18,81.860001,155.729996,81.330002,28.15,106.699997,76.009997,107.970001,25.639999,192.320007,116.080002,159.809998,30.889999,101.459999,61.75,40.599998,97.0,166.470001,57.650002,42.5,97.510002,34.380001,83.75,33.59,109.519997,119.959999,120.309998,267.670013,49.540001,82.529999,86.07
